symbol,open,high,low,close,volume,year,month,day
CRYPTO:ETHUSD,3331.33,3367.32,3308.81,3353.33,0.0,2025,1,1
CRYPTO:ETHUSD,3353.31,3501.61,3348.17,3448.22,0.0,2025,1,2
CRYPTO:ETHUSD,3448.21,3625.84,3420.52,3605.29,0.0,2025,1,3
CRYPTO:ETHUSD,3605.24,3668.64,3571.73,3655.07,0.0,2025,1,4
CRYPTO:ETHUSD,3655.09,3673.96,3593.57,3635.2,0.0,2025,1,5
CRYPTO:ETHUSD,3635.18,3742.93,3610.12,3686.64,0.0,2025,1,6
CRYPTO:ETHUSD,3686.71,3701.64,3359.25,3382.43,0.0,2025,1,7
CRYPTO:ETHUSD,3382.44,3414.24,3208.54,3326.68,0.0,2025,1,8
CRYPTO:ETHUSD,3326.67,3356.19,3157.76,3218.44,0.0,2025,1,9
CRYPTO:ETHUSD,3218.42,3320.93,3196.08,3266.88,0.0,2025,1,10
CRYPTO:ETHUSD,3266.88,3319.15,3219.26,3282.3,0.0,2025,1,11
CRYPTO:ETHUSD,3282.31,3298.54,3224.02,3266.0,0.0,2025,1,12
CRYPTO:ETHUSD,3265.99,3336.29,2925.18,3135.89,0.0,2025,1,13
CRYPTO:ETHUSD,3135.88,3254.94,3125.24,3224.25,0.0,2025,1,14
CRYPTO:ETHUSD,3224.27,3472.05,3185.73,3450.08,0.0,2025,1,15
CRYPTO:ETHUSD,3450.14,3460.12,3266.32,3308.18,0.0,2025,1,16
CRYPTO:ETHUSD,3308.18,3524.62,3307.43,3472.72,0.0,2025,1,17
CRYPTO:ETHUSD,3472.83,3495.57,3229.66,3309.13,0.0,2025,1,18
CRYPTO:ETHUSD,3309.13,3444.75,3127.83,3210.99,0.0,2025,1,19
CRYPTO:ETHUSD,3211.1,3447.79,3141.16,3279.24,0.0,2025,1,20
CRYPTO:ETHUSD,3279.24,3363.69,3201.73,3323.55,0.0,2025,1,21
CRYPTO:ETHUSD,3323.55,3366.07,3223.25,3242.94,0.0,2025,1,22
CRYPTO:ETHUSD,3242.93,3345.37,3184.27,3336.23,0.0,2025,1,23
CRYPTO:ETHUSD,3336.23,3426.96,3276.34,3310.62,0.0,2025,1,24
CRYPTO:ETHUSD,3310.64,3350.13,3269.59,3318.5,0.0,2025,1,25
CRYPTO:ETHUSD,3318.49,3360.57,3229.66,3232.93,0.0,2025,1,26
CRYPTO:ETHUSD,3232.93,3252.57,3021.73,3181.23,0.0,2025,1,27
CRYPTO:ETHUSD,3181.25,3222.61,3039.74,3077.13,0.0,2025,1,28
CRYPTO:ETHUSD,3077.17,3161.82,3053.39,3084.84,0.0,2025,1,29
