symbol,open,high,low,close,volume,year,month,day
CRYPTO:XLMUSD,0.33206,0.4373,0.33159,0.42475,0.0,2025,1,1
CRYPTO:XLMUSD,0.42475,0.45904,0.41321,0.43125,0.0,2025,1,2
CRYPTO:XLMUSD,0.43126,0.45997,0.42972,0.44777,0.0,2025,1,3
CRYPTO:XLMUSD,0.44777,0.48546,0.44432,0.45015,0.0,2025,1,4
CRYPTO:XLMUSD,0.45016,0.45634,0.43241,0.44064,0.0,2025,1,5
CRYPTO:XLMUSD,0.44064,0.46304,0.43258,0.44642,0.0,2025,1,6
CRYPTO:XLMUSD,0.44639,0.46971,0.41477,0.41793,0.0,2025,1,7
CRYPTO:XLMUSD,0.41792,0.43917,0.38982,0.42537,0.0,2025,1,8
CRYPTO:XLMUSD,0.42537,0.42981,0.38683,0.39127,0.0,2025,1,9
CRYPTO:XLMUSD,0.39128,0.4257,0.38756,0.41446,0.0,2025,1,10
CRYPTO:XLMUSD,0.41448,0.45861,0.40344,0.44575,0.0,2025,1,11
CRYPTO:XLMUSD,0.44574,0.44654,0.41948,0.42216,0.0,2025,1,12
CRYPTO:XLMUSD,0.42214,0.43875,0.39232,0.41941,0.0,2025,1,13
CRYPTO:XLMUSD,0.41941,0.43655,0.41545,0.43015,0.0,2025,1,14
CRYPTO:XLMUSD,0.43015,0.49526,0.42645,0.48805,0.0,2025,1,15
CRYPTO:XLMUSD,0.48806,0.51491,0.46393,0.48186,0.0,2025,1,16
CRYPTO:XLMUSD,0.48185,0.4992,0.47428,0.48761,0.0,2025,1,17
CRYPTO:XLMUSD,0.48761,0.49263,0.45173,0.49092,0.0,2025,1,18
CRYPTO:XLMUSD,0.49091,0.49449,0.41858,0.43276,0.0,2025,1,19
CRYPTO:XLMUSD,0.43276,0.47803,0.42346,0.44653,0.0,2025,1,20
CRYPTO:XLMUSD,0.44654,0.45412,0.42726,0.44189,0.0,2025,1,21
CRYPTO:XLMUSD,0.4419,0.44527,0.42603,0.42856,0.0,2025,1,22
CRYPTO:XLMUSD,0.42853,0.43682,0.41237,0.43073,0.0,2025,1,23
CRYPTO:XLMUSD,0.43074,0.44829,0.42009,0.43089,0.0,2025,1,24
CRYPTO:XLMUSD,0.43089,0.43688,0.41312,0.41707,0.0,2025,1,25
CRYPTO:XLMUSD,0.41707,0.42615,0.40594,0.40624,0.0,2025,1,26
CRYPTO:XLMUSD,0.40624,0.40977,0.36335,0.40733,0.0,2025,1,27
CRYPTO:XLMUSD,0.40733,0.42088,0.39014,0.39278,0.0,2025,1,28
CRYPTO:XLMUSD,0.39278,0.40342,0.38179,0.38842,0.0,2025,1,29
