symbol,open,high,low,close,volume,year,month,day
CRYPTO:XLMUSD,0.12901764,0.13235768,0.12720909,0.1318994,0.0,2024,1,1
CRYPTO:XLMUSD,0.1318994,0.13330856,0.12856404,0.12915027,0.0,2024,1,2
CRYPTO:XLMUSD,0.12915027,0.13292635,0.11189018,0.12053461,0.0,2024,1,3
CRYPTO:XLMUSD,0.12053032,0.1220893,0.11926463,0.1216321,0.0,2024,1,4
CRYPTO:XLMUSD,0.1216321,0.12200595,0.11438349,0.11922643,0.0,2024,1,5
CRYPTO:XLMUSD,0.1192262,0.1206666,0.11589097,0.12013942,0.0,2024,1,6
CRYPTO:XLMUSD,0.12013963,0.12053234,0.11456543,0.11526365,0.0,2024,1,7
CRYPTO:XLMUSD,0.11526365,0.12014619,0.11242859,0.11960611,0.0,2024,1,8
CRYPTO:XLMUSD,0.11960688,0.12039164,0.11397795,0.11666231,0.0,2024,1,9
CRYPTO:XLMUSD,0.11665008,0.12231945,0.11314152,0.12083024,0.0,2024,1,10
CRYPTO:XLMUSD,0.12083282,0.12613246,0.12036797,0.1235251,0.0,2024,1,11
CRYPTO:XLMUSD,0.12352098,0.1254016,0.11644923,0.11901011,0.0,2024,1,12
CRYPTO:XLMUSD,0.11900866,0.12053213,0.11735413,0.12005848,0.0,2024,1,13
CRYPTO:XLMUSD,0.12005848,0.12080735,0.11789148,0.11809069,0.0,2024,1,14
CRYPTO:XLMUSD,0.11809069,0.12072582,0.11772553,0.11810462,0.0,2024,1,15
CRYPTO:XLMUSD,0.11810263,0.11920684,0.11656069,0.11843607,0.0,2024,1,16
CRYPTO:XLMUSD,0.11844003,0.11931622,0.11696269,0.11876646,0.0,2024,1,17
CRYPTO:XLMUSD,0.11876246,0.11880979,0.11269426,0.11417016,0.0,2024,1,18
CRYPTO:XLMUSD,0.11417016,0.11477266,0.10885657,0.11383672,0.0,2024,1,19
CRYPTO:XLMUSD,0.11383507,0.11549788,0.1130028,0.11539409,0.0,2024,1,20
CRYPTO:XLMUSD,0.11539409,0.11662194,0.11512654,0.1155594,0.0,2024,1,21
CRYPTO:XLMUSD,0.1155594,0.11604619,0.11168219,0.11262896,0.0,2024,1,22
CRYPTO:XLMUSD,0.11262896,0.11417033,0.10699674,0.11153823,0.0,2024,1,23
CRYPTO:XLMUSD,0.11155072,0.11270613,0.11050185,0.11258045,0.0,2024,1,24
CRYPTO:XLMUSD,0.1125933,0.11265605,0.11040747,0.11175321,0.0,2024,1,25
CRYPTO:XLMUSD,0.11175321,0.1166839,0.11157979,0.11577397,0.0,2024,1,26
CRYPTO:XLMUSD,0.11575998,0.11705694,0.11522571,0.11626618,0.0,2024,1,27
CRYPTO:XLMUSD,0.11626618,0.11658633,0.11297816,0.11371411,0.0,2024,1,28
CRYPTO:XLMUSD,0.11371411,0.11648095,0.1131763,0.11647518,0.0,2024,1,29
CRYPTO:XLMUSD,0.11647518,0.11689383,0.11247814,0.11279168,0.0,2024,1,30
CRYPTO:XLMUSD,0.11279168,0.11366747,0.1089102,0.1099104,0.0,2024,1,31
CRYPTO:XLMUSD,0.10990873,0.11076226,0.10795054,0.10983312,0.0,2024,2,1
CRYPTO:XLMUSD,0.10983312,0.11095393,0.10896621,0.11034309,0.0,2024,2,2
CRYPTO:XLMUSD,0.11034864,0.11247158,0.10935144,0.11094084,0.0,2024,2,3
CRYPTO:XLMUSD,0.11093993,0.11127804,0.10845109,0.10925055,0.0,2024,2,4
CRYPTO:XLMUSD,0.10925222,0.10985055,0.10769177,0.10848602,0.0,2024,2,5
CRYPTO:XLMUSD,0.10847031,0.10896144,0.10724987,0.10808593,0.0,2024,2,6
CRYPTO:XLMUSD,0.10808356,0.1091727,0.10692647,0.10908233,0.0,2024,2,7
CRYPTO:XLMUSD,0.10908376,0.11013194,0.10869669,0.10977456,0.0,2024,2,8
CRYPTO:XLMUSD,0.10977456,0.11226258,0.10977418,0.11202795,0.0,2024,2,9
CRYPTO:XLMUSD,0.11202795,0.11299946,0.11068041,0.11169413,0.0,2024,2,10
CRYPTO:XLMUSD,0.111694,0.11309666,0.11066792,0.11128584,0.0,2024,2,11
CRYPTO:XLMUSD,0.11128834,0.11330551,0.10963331,0.1131316,0.0,2024,2,12
CRYPTO:XLMUSD,0.1131356,0.11441763,0.10972095,0.11102468,0.0,2024,2,13
CRYPTO:XLMUSD,0.11102468,0.11466101,0.11024543,0.11443352,0.0,2024,2,14
CRYPTO:XLMUSD,0.11443352,0.11751051,0.11400672,0.11679765,0.0,2024,2,15
CRYPTO:XLMUSD,0.11679765,0.11831836,0.11415156,0.11553274,0.0,2024,2,16
CRYPTO:XLMUSD,0.11553274,0.11597316,0.1118226,0.11418131,0.0,2024,2,17
CRYPTO:XLMUSD,0.11418131,0.11664038,0.11348093,0.11595941,0.0,2024,2,18
CRYPTO:XLMUSD,0.11595941,0.11910093,0.11572103,0.11840984,0.0,2024,2,19
CRYPTO:XLMUSD,0.11841084,0.12103622,0.11425979,0.11764833,0.0,2024,2,20
CRYPTO:XLMUSD,0.11764833,0.11792491,0.11093779,0.11436162,0.0,2024,2,21
CRYPTO:XLMUSD,0.11436162,0.11757338,0.1133204,0.11539167,0.0,2024,2,22
CRYPTO:XLMUSD,0.11539167,0.11634625,0.11297281,0.11469071,0.0,2024,2,23
CRYPTO:XLMUSD,0.11470059,0.11740275,0.11366618,0.11642628,0.0,2024,2,24
CRYPTO:XLMUSD,0.11640961,0.1169784,0.11548711,0.11655705,0.0,2024,2,25
CRYPTO:XLMUSD,0.11655705,0.11809549,0.11407483,0.11796949,0.0,2024,2,26
CRYPTO:XLMUSD,0.11796949,0.12355943,0.11718031,0.12299135,0.0,2024,2,27
CRYPTO:XLMUSD,0.12299135,0.12512096,0.11557221,0.12101807,0.0,2024,2,28
CRYPTO:XLMUSD,0.12101444,0.12830829,0.11919384,0.12212627,0.0,2024,2,29
CRYPTO:XLMUSD,0.12212627,0.12742324,0.12212472,0.12714825,0.0,2024,3,1
CRYPTO:XLMUSD,0.12713587,0.13846381,0.12690089,0.13838829,0.0,2024,3,2
CRYPTO:XLMUSD,0.13838585,0.13999344,0.12846126,0.13583126,0.0,2024,3,3
CRYPTO:XLMUSD,0.13581885,0.1590144,0.1339277,0.14592039,0.0,2024,3,4
CRYPTO:XLMUSD,0.14591664,0.15325417,0.11825139,0.13239397,0.0,2024,3,5
CRYPTO:XLMUSD,0.13238952,0.13877567,0.12810987,0.13866974,0.0,2024,3,6
CRYPTO:XLMUSD,0.13867002,0.14354741,0.13763083,0.14203632,0.0,2024,3,7
CRYPTO:XLMUSD,0.1420678,0.14567752,0.13702634,0.14178476,0.0,2024,3,8
CRYPTO:XLMUSD,0.14178948,0.1439809,0.14031859,0.14249797,0.0,2024,3,9
CRYPTO:XLMUSD,0.14249513,0.14507071,0.1371217,0.14003997,0.0,2024,3,10
CRYPTO:XLMUSD,0.14003997,0.16276258,0.13469858,0.15772296,0.0,2024,3,11
CRYPTO:XLMUSD,0.15773011,0.15945088,0.14254505,0.1493451,0.0,2024,3,12
CRYPTO:XLMUSD,0.14934602,0.1535998,0.1464866,0.1508301,0.0,2024,3,13
CRYPTO:XLMUSD,0.15083397,0.1525102,0.13794438,0.1445894,0.0,2024,3,14
CRYPTO:XLMUSD,0.14459226,0.14547062,0.12726567,0.13690344,0.0,2024,3,15
CRYPTO:XLMUSD,0.13690344,0.14304287,0.12667466,0.1292959,0.0,2024,3,16
CRYPTO:XLMUSD,0.12929145,0.13309115,0.12416789,0.13207958,0.0,2024,3,17
CRYPTO:XLMUSD,0.13207958,0.13755849,0.12489449,0.13481785,0.0,2024,3,18
CRYPTO:XLMUSD,0.1348368,0.13486559,0.11867568,0.12075627,0.0,2024,3,19
CRYPTO:XLMUSD,0.12075004,0.13126351,0.1171846,0.13069618,0.0,2024,3,20
CRYPTO:XLMUSD,0.13071283,0.13540777,0.12782689,0.13339408,0.0,2024,3,21
CRYPTO:XLMUSD,0.13338852,0.13414891,0.12547548,0.12821696,0.0,2024,3,22
CRYPTO:XLMUSD,0.12824263,0.13652995,0.127745,0.13267094,0.0,2024,3,23
CRYPTO:XLMUSD,0.1327172,0.13539834,0.13178062,0.13509815,0.0,2024,3,24
CRYPTO:XLMUSD,0.13507847,0.13941807,0.13410061,0.13668528,0.0,2024,3,25
CRYPTO:XLMUSD,0.13668528,0.13999929,0.13562598,0.13822073,0.0,2024,3,26
CRYPTO:XLMUSD,0.13821317,0.13976785,0.13221089,0.13371677,0.0,2024,3,27
CRYPTO:XLMUSD,0.13371987,0.13877851,0.13256852,0.13792378,0.0,2024,3,28
CRYPTO:XLMUSD,0.13792578,0.14649366,0.13720779,0.14277531,0.0,2024,3,29
CRYPTO:XLMUSD,0.14277531,0.14355831,0.13816591,0.13918366,0.0,2024,3,30
CRYPTO:XLMUSD,0.13918263,0.14134535,0.13847119,0.14125471,0.0,2024,3,31
CRYPTO:XLMUSD,0.14125471,0.14257898,0.13224267,0.13551726,0.0,2024,4,1
CRYPTO:XLMUSD,0.13552454,0.13597156,0.12727186,0.12866196,0.0,2024,4,2
CRYPTO:XLMUSD,0.12866196,0.13079814,0.1243286,0.12628306,0.0,2024,4,3
CRYPTO:XLMUSD,0.12628305,0.13187916,0.12431244,0.12892368,0.0,2024,4,4
CRYPTO:XLMUSD,0.12892198,0.12964962,0.12418491,0.12753999,0.0,2024,4,5
CRYPTO:XLMUSD,0.1275392,0.12985454,0.12698255,0.12914656,0.0,2024,4,6
CRYPTO:XLMUSD,0.12914656,0.13037793,0.12802278,0.12933623,0.0,2024,4,7
CRYPTO:XLMUSD,0.12933623,0.1343906,0.12761507,0.13344589,0.0,2024,4,8
CRYPTO:XLMUSD,0.13344589,0.13684013,0.13062391,0.13211871,0.0,2024,4,9
CRYPTO:XLMUSD,0.13209805,0.13215212,0.12550752,0.12965013,0.0,2024,4,10
CRYPTO:XLMUSD,0.12964886,0.13140051,0.12824881,0.13022411,0.0,2024,4,11
CRYPTO:XLMUSD,0.13022411,0.13117909,0.10313896,0.11506812,0.0,2024,4,12
CRYPTO:XLMUSD,0.11506812,0.11553935,0.09166943,0.10534099,0.0,2024,4,13
CRYPTO:XLMUSD,0.10534099,0.11154133,0.10182203,0.11073164,0.0,2024,4,14
CRYPTO:XLMUSD,0.11071762,0.11405507,0.10392489,0.1077651,0.0,2024,4,15
CRYPTO:XLMUSD,0.107756,0.11004741,0.10413037,0.10962018,0.0,2024,4,16
CRYPTO:XLMUSD,0.10962018,0.11012838,0.10484501,0.10758231,0.0,2024,4,17
