symbol,open,high,low,close,volume,year,month,day
CRYPTO:XRPUSD,0.29575,0.30834,0.25946,0.26784,0.0,2021,1,21
CRYPTO:XRPUSD,0.26785,0.27844,0.23945,0.27287,0.0,2021,1,22
CRYPTO:XRPUSD,0.27276,0.28407,0.26587,0.27205,0.0,2021,1,23
CRYPTO:XRPUSD,0.27209,0.27818,0.2686,0.27382,0.0,2021,1,24
CRYPTO:XRPUSD,0.27385,0.28557,0.26678,0.26778,0.0,2021,1,25
CRYPTO:XRPUSD,0.26756,0.2713,0.25822,0.26867,0.0,2021,1,26
CRYPTO:XRPUSD,0.26874,0.26919,0.24382,0.2512,0.0,2021,1,27
CRYPTO:XRPUSD,0.25094,0.27087,0.24761,0.26493,0.0,2021,1,28
CRYPTO:XRPUSD,0.26494,0.31779,0.2599,0.28341,0.0,2021,1,29
CRYPTO:XRPUSD,0.2834,0.51766,0.27795,0.44455,0.0,2021,1,30
CRYPTO:XRPUSD,0.44473,0.5103,0.38783,0.49612,0.0,2021,1,31
CRYPTO:XRPUSD,0.49611,0.75705,0.35979,0.37205,0.0,2021,2,1
CRYPTO:XRPUSD,0.37202,0.41214,0.34023,0.37328,0.0,2021,2,2
CRYPTO:XRPUSD,0.37343,0.41953,0.37341,0.39821,0.0,2021,2,3
CRYPTO:XRPUSD,0.3983,0.48192,0.38015,0.44589,0.0,2021,2,4
CRYPTO:XRPUSD,0.44609,0.47262,0.42469,0.45285,0.0,2021,2,5
CRYPTO:XRPUSD,0.45297,0.45794,0.4231,0.44398,0.0,2021,2,6
CRYPTO:XRPUSD,0.44428,0.45184,0.39135,0.41937,0.0,2021,2,7
CRYPTO:XRPUSD,0.4192,0.47117,0.4133,0.45224,0.0,2021,2,8
CRYPTO:XRPUSD,0.45222,0.4917,0.44927,0.47732,0.0,2021,2,9
CRYPTO:XRPUSD,0.47726,0.54337,0.44856,0.50571,0.0,2021,2,10
CRYPTO:XRPUSD,0.50536,0.5366,0.50023,0.52913,0.0,2021,2,11
CRYPTO:XRPUSD,0.529,0.62143,0.51947,0.61103,0.0,2021,2,12
CRYPTO:XRPUSD,0.61117,0.64461,0.53927,0.6345,0.0,2021,2,13
CRYPTO:XRPUSD,0.6351,0.64196,0.56179,0.59351,0.0,2021,2,14
CRYPTO:XRPUSD,0.59363,0.6054,0.50852,0.54982,0.0,2021,2,15
CRYPTO:XRPUSD,0.54987,0.58109,0.48203,0.52024,0.0,2021,2,16
CRYPTO:XRPUSD,0.52036,0.55822,0.49395,0.5348,0.0,2021,2,17
CRYPTO:XRPUSD,0.53622,0.56073,0.51913,0.53245,0.0,2021,2,18
CRYPTO:XRPUSD,0.53269,0.58247,0.51404,0.56541,0.0,2021,2,19
CRYPTO:XRPUSD,0.5656,0.5839,0.46971,0.51259,0.0,2021,2,20
CRYPTO:XRPUSD,0.51233,0.55857,0.50358,0.54536,0.0,2021,2,21
CRYPTO:XRPUSD,0.54574,0.65277,0.51368,0.56673,0.0,2021,2,22
CRYPTO:XRPUSD,0.56703,0.57171,0.36596,0.47657,0.0,2021,2,23
CRYPTO:XRPUSD,0.47608,0.5012,0.45174,0.46917,0.0,2021,2,24
CRYPTO:XRPUSD,0.46886,0.48273,0.42432,0.43573,0.0,2021,2,25
CRYPTO:XRPUSD,0.43555,0.45146,0.41123,0.42853,0.0,2021,2,26
CRYPTO:XRPUSD,0.42872,0.46085,0.42767,0.43673,0.0,2021,2,27
CRYPTO:XRPUSD,0.43664,0.43943,0.39274,0.41634,0.0,2021,2,28
CRYPTO:XRPUSD,0.41696,0.45525,0.41314,0.44614,0.0,2021,3,1
CRYPTO:XRPUSD,0.44611,0.45632,0.42195,0.43646,0.0,2021,3,2
CRYPTO:XRPUSD,0.43664,0.46897,0.43127,0.44909,0.0,2021,3,3
CRYPTO:XRPUSD,0.44903,0.49516,0.43526,0.48147,0.0,2021,3,4
CRYPTO:XRPUSD,0.4817,0.48499,0.44616,0.45559,0.0,2021,3,5
CRYPTO:XRPUSD,0.45538,0.47156,0.44989,0.46323,0.0,2021,3,6
CRYPTO:XRPUSD,0.46367,0.46952,0.45683,0.46602,0.0,2021,3,7
CRYPTO:XRPUSD,0.46624,0.49046,0.45527,0.47463,0.0,2021,3,8
CRYPTO:XRPUSD,0.47479,0.48784,0.47149,0.48597,0.0,2021,3,9
CRYPTO:XRPUSD,0.48597,0.48933,0.4546,0.4623,0.0,2021,3,10
CRYPTO:XRPUSD,0.46222,0.46451,0.44087,0.45255,0.0,2021,3,11
CRYPTO:XRPUSD,0.45263,0.46514,0.42309,0.43976,0.0,2021,3,12
CRYPTO:XRPUSD,0.4396,0.46722,0.43243,0.45811,0.0,2021,3,13
CRYPTO:XRPUSD,0.45864,0.46178,0.43847,0.43967,0.0,2021,3,14
CRYPTO:XRPUSD,0.43947,0.4485,0.42167,0.43624,0.0,2021,3,15
CRYPTO:XRPUSD,0.43641,0.52376,0.42741,0.4607,0.0,2021,3,16
CRYPTO:XRPUSD,0.46118,0.48299,0.45358,0.47069,0.0,2021,3,17
CRYPTO:XRPUSD,0.47086,0.49118,0.46564,0.46941,0.0,2021,3,18
CRYPTO:XRPUSD,0.46917,0.47562,0.45871,0.46732,0.0,2021,3,19
CRYPTO:XRPUSD,0.46684,0.55065,0.46489,0.52612,0.0,2021,3,20
CRYPTO:XRPUSD,0.52658,0.54672,0.49598,0.51739,0.0,2021,3,21
CRYPTO:XRPUSD,0.51724,0.60071,0.50195,0.54458,0.0,2021,3,22
CRYPTO:XRPUSD,0.54466,0.5969,0.53739,0.55,0.0,2021,3,23
CRYPTO:XRPUSD,0.54971,0.56339,0.45152,0.48031,0.0,2021,3,24
CRYPTO:XRPUSD,0.48032,0.5249,0.45652,0.51171,0.0,2021,3,25
CRYPTO:XRPUSD,0.51116,0.57712,0.51083,0.56397,0.0,2021,3,26
CRYPTO:XRPUSD,0.56409,0.57517,0.53413,0.54817,0.0,2021,3,27
CRYPTO:XRPUSD,0.54803,0.56096,0.53958,0.54636,0.0,2021,3,28
CRYPTO:XRPUSD,0.54627,0.57109,0.54362,0.56587,0.0,2021,3,29
CRYPTO:XRPUSD,0.56589,0.58742,0.55937,0.56329,0.0,2021,3,30
CRYPTO:XRPUSD,0.5631,0.57834,0.52753,0.57043,0.0,2021,3,31
CRYPTO:XRPUSD,0.57064,0.59598,0.54886,0.57085,0.0,2021,4,1
CRYPTO:XRPUSD,0.57149,0.6099,0.56608,0.60729,0.0,2021,4,2
CRYPTO:XRPUSD,0.60764,0.64208,0.57297,0.57958,0.0,2021,4,3
CRYPTO:XRPUSD,0.57921,0.63622,0.56673,0.63541,0.0,2021,4,4
CRYPTO:XRPUSD,0.63554,0.94031,0.62031,0.91558,0.0,2021,4,5
CRYPTO:XRPUSD,0.9166,1.12016,0.80497,1.09804,0.0,2021,4,6
CRYPTO:XRPUSD,1.09897,1.10986,0.8545,0.91655,0.0,2021,4,7
CRYPTO:XRPUSD,0.91749,1.07328,0.90202,1.05896,0.0,2021,4,8
CRYPTO:XRPUSD,1.05791,1.08514,0.98138,1.01895,0.0,2021,4,9
CRYPTO:XRPUSD,1.01906,1.39869,1.00693,1.37269,0.0,2021,4,10
CRYPTO:XRPUSD,1.3727,1.49783,1.30276,1.35329,0.0,2021,4,11
CRYPTO:XRPUSD,1.35313,1.47442,1.31893,1.46957,0.0,2021,4,12
CRYPTO:XRPUSD,1.47003,1.88973,1.41942,1.79623,0.0,2021,4,13
CRYPTO:XRPUSD,1.79678,1.96898,1.55537,1.8365,0.0,2021,4,14
CRYPTO:XRPUSD,1.83653,1.88715,1.65302,1.76076,0.0,2021,4,15
CRYPTO:XRPUSD,1.76148,1.81222,1.41637,1.5513,0.0,2021,4,16
CRYPTO:XRPUSD,1.55218,1.74503,1.52919,1.54144,0.0,2021,4,17
CRYPTO:XRPUSD,1.54146,1.56614,1.14261,1.41277,0.0,2021,4,18
CRYPTO:XRPUSD,1.41397,1.53418,1.25215,1.31117,0.0,2021,4,19
CRYPTO:XRPUSD,1.31185,1.44937,1.17668,1.38762,0.0,2021,4,20
CRYPTO:XRPUSD,1.38773,1.46636,1.27637,1.29117,0.0,2021,4,21
CRYPTO:XRPUSD,1.29175,1.42046,1.08844,1.15623,0.0,2021,4,22
