symbol,open,high,low,close,volume,year,month,day
CRYPTO:SHIBUSD,1.3592e-10,1.3725e-10,1.1187e-10,1.1372e-10,0.0,2021,1,21
CRYPTO:SHIBUSD,1.1372e-10,1.2711e-10,1.0539e-10,1.2381e-10,0.0,2021,1,22
CRYPTO:SHIBUSD,1.2381e-10,1.2692e-10,1.2079e-10,1.2366e-10,0.0,2021,1,23
CRYPTO:SHIBUSD,1.2366e-10,1.3835e-10,1.2266e-10,1.3835e-10,0.0,2021,1,24
CRYPTO:SHIBUSD,1.3835e-10,1.4562e-10,1.3112e-10,1.3258e-10,0.0,2021,1,25
CRYPTO:SHIBUSD,1.3258e-10,1.3718e-10,1.2597e-10,1.3641e-10,0.0,2021,1,26
CRYPTO:SHIBUSD,1.3641e-10,1.3671e-10,1.2136e-10,1.2411e-10,0.0,2021,1,27
CRYPTO:SHIBUSD,1.2411e-10,1.3571e-10,1.2321e-10,1.3524e-10,0.0,2021,1,28
CRYPTO:SHIBUSD,1.3524e-10,1.5464e-10,1.2981e-10,1.525e-10,0.0,2021,1,29
CRYPTO:SHIBUSD,1.525e-10,8.28601e-09,1.4747e-10,4.6024e-09,0.0,2021,1,30
CRYPTO:SHIBUSD,4.6024e-09,6.000637e-08,4.39437e-09,3.345799e-08,0.0,2021,1,31
CRYPTO:SHIBUSD,3.345799e-08,4.245459e-08,1.200649e-08,1.341656e-08,0.0,2021,2,1
CRYPTO:SHIBUSD,1.341656e-08,1.839268e-08,7.70937e-09,1.592547e-08,0.0,2021,2,2
CRYPTO:SHIBUSD,1.592547e-08,2.165487e-08,1.347313e-08,1.406665e-08,0.0,2021,2,3
CRYPTO:SHIBUSD,1.406665e-08,2.102359e-08,9.59725e-09,1.097757e-08,0.0,2021,2,4
CRYPTO:SHIBUSD,1.097757e-08,1.199476e-08,7.16268e-09,7.75773e-09,0.0,2021,2,5
CRYPTO:SHIBUSD,7.75773e-09,9.96351e-09,6.81867e-09,8.22953e-09,0.0,2021,2,6
